time,gain
132.727,69.22
132.83,60.29
132.932,76.68
133.033,74.58
133.136,73.83
133.237,73.84
133.338,73.78
133.442,75.05
133.542,74.52
133.643,72.84
133.744,71.84
133.844,72.59
133.945,73.26
134.047,73.4
134.148,73.45
134.249,74.28
134.349,70.1
134.45,69.11
134.55,68.4
134.651,71.22
134.753,72.88
134.854,70.38
134.954,72.05
135.06,73.29
135.161,74.99
135.262,74.98
135.362,71.07
135.463,74.81
135.564,72.62
135.664,74.92
135.765,74.17
135.866,73.33
135.966,70.91
136.069,71.71
136.169,71.91
136.27,71.67
136.37,73.88
136.471,73.88
136.572,63.33
136.674,63.77
136.774,67.18
136.877,74.47
136.978,74.92
137.08,74.08
137.181,73.69
137.282,74.11
137.383,76.26
137.484,74.51
137.585,74.51
137.686,64.57
137.788,68.12
137.891,66.68
137.991,74.05
138.092,65.67
138.194,64.58
138.297,72.66
138.397,72.66
138.499,66.68
138.601,66.64
138.703,64.61
138.804,73.83
138.905,73.83
139.007,65.32
139.109,64.45
139.211,74.31
139.312,74.31
139.416,75.32
139.517,73.74
139.617,73.74
139.719,64.03
139.822,57.36
139.924,57.36
140.024,78.64
140.126,68.76
140.228,68.13
140.33,68.23
140.432,68.75
140.534,65.06
140.637,71
140.737,72.18
140.838,72.18
140.94,64.01
141.042,72.74
141.144,76.39
141.245,76.39
141.348,56.53
141.45,56.53
141.55,75.45
141.651,67.01
141.753,65.14
141.856,60.4
141.958,60.4
142.058,76.01
142.16,67.17
142.262,66.23
142.364,76.2
142.465,68.54
142.567,68.64
142.669,67.39
142.771,66.81
142.874,58.21
142.976,58.21
143.077,73.16
143.177,63.97
143.279,64.08
143.382,57.66
143.484,57.66
143.584,76.22
143.685,64.93
143.787,67.59
143.89,60.03
143.991,77.59
144.092,61.67
144.194,61.67
144.298,59.48
144.399,75.83
144.5,75.83
144.602,74.06
144.704,75.18
144.804,75.18
144.905,65.43
145.007,63.2
145.112,71.33
145.213,71.82
145.313,72.21
145.414,72.28
145.515,72.28
145.616,64.61
145.719,56.29
145.821,56.29
145.921,74.21
146.023,65.02
146.123,75.53
