time,gain
89.189,76.83
89.292,60.91
89.394,78.14
89.495,76.16
89.598,60.25
89.700,77.73
89.800,77.73
89.902,69.74
90.004,78.70
90.104,69.53
90.207,68.16
90.309,59.70
90.411,79.34
90.513,77.39
90.614,77.39
90.714,70.16
90.816,70.80
90.918,69.99
91.020,70.47
91.122,78.47
91.224,78.47
91.326,70.52
91.429,62.97
91.532,80.96
91.632,79.49
91.734,79.33
91.834,77.72
91.935,78.54
92.038,62.63
92.141,81.47
92.242,80.54
92.343,78.15
92.443,77.88
92.544,77.88
92.646,69.16
92.748,76.18
92.851,77.96
92.951,77.96
93.053,68.63
93.153,67.80
93.257,59.79
93.358,76.90
93.459,76.90
93.560,67.05
93.664,59.73
93.765,79.37
93.866,79.37
93.967,68.97
94.069,68.25
94.171,76.52
94.273,67.52
94.376,75.93
94.476,75.93
94.578,67.31
94.681,60.31
94.783,76.24
94.883,76.24
94.985,68.81
95.088,75.50
95.189,75.61
95.290,75.61
95.392,67.44
95.494,68.39
95.596,76.09
95.697,76.09
95.798,67.93
95.901,58.92
96.003,77.03
96.104,77.03
96.205,67.76
96.307,69.81
96.410,77.68
96.511,77.68
96.613,69.23
96.715,68.30
96.817,79.41
96.918,79.41
97.019,70.32
97.121,67.76
97.224,68.48
97.325,68.73
97.427,69.48
97.530,78.62
97.631,78.62
97.733,68.42
97.836,62.82
97.937,78.32
98.038,78.32
98.140,68.91
98.242,75.57
98.343,75.57
98.444,76.94
98.547,70.08
98.649,77.71
98.750,77.71
98.851,69.01
98.953,70.50
99.055,70.18
99.157,79.20
99.260,78.56
99.363,62.64
99.465,79.36
99.565,79.36
99.667,70.85
99.770,62.68
99.872,81.82
99.972,81.82
100.074,72.30
100.175,71.37
100.277,72.45
100.380,71.82
100.481,80.68
100.582,80.68
100.684,79.38
100.787,63.46
100.889,80.53
100.990,80.53
101.091,77.89
101.193,78.54
101.294,76.82
101.395,76.82
101.498,76.92
101.599,74.64
101.700,74.64
101.800,67.09
101.902,67.49
102.004,67.56
102.106,66.11
102.207,65.97
102.309,76.43
102.412,77.95
102.513,76.68
102.614,76.68
102.715,67.10
102.818,59.20
102.920,76.00
103.021,76.00
103.122,66.53
103.224,66.09
103.326,67.51
103.428,66.41
103.531,74.84
103.632,68.21
103.735,59.02
103.837,76.12
103.937,76.12
104.039,66.44
104.141,66.73
104.242,66.43
104.344,74.21
104.446,69.07
104.549,68.00
104.650,74.98
104.752,66.98
104.855,59.50
104.956,76.99
