time,gain
139.942,65.26
140.045,63.6
140.146,73.92
140.247,65.61
140.351,72.11
140.452,72.2
140.552,72.2
140.653,65.32
140.755,63.9
140.857,67.29
140.96,58.22
141.062,58.22
141.163,73.04
141.264,64.87
141.367,56.96
141.469,56.96
141.57,76.19
141.672,65
141.774,68.11
141.875,66.49
141.977,62.89
142.08,68.87
142.181,75.79
142.283,66.27
142.386,66.36
142.487,72.41
142.588,64.54
142.69,66.06
142.792,73.28
142.893,73.28
142.994,64.61
143.095,64.77
143.198,64.11
143.301,55.98
143.402,55.98
143.503,73.12
143.604,73.12
143.705,63.32
143.807,62.76
143.91,70.67
144.011,73.46
144.112,75.85
144.213,75.85
144.315,76.57
144.416,74.89
144.517,74.89
144.618,67.05
144.721,80.89
144.822,79.18
144.922,79.18
145.024,70.36
145.125,77.32
145.227,77.32
145.328,66.72
145.43,68.36
145.533,61.07
145.634,76.43
145.735,73.54
145.836,73.54
145.937,74.58
146.038,66.31
146.139,66.43
146.241,76.69
146.343,69.82
146.446,56.29
146.547,74.34
146.647,76.51
146.749,76.51
146.85,71.21
146.953,61.06
147.055,61.06
147.156,75.16
147.259,74.74
147.361,74.18
147.462,75.18
147.563,72.23
147.663,72.2
147.764,72.2
147.866,76.06
147.969,61.79
148.07,75.22
148.171,75.22
148.273,66.19
148.376,67.64
148.477,73.49
148.578,67.15
148.681,57.87
148.783,57.87
148.884,76.57
148.985,67.76
149.088,59.33
149.19,59.33
149.291,68.01
149.392,66.28
149.495,58.63
149.596,76.07
149.697,76.07
149.798,64.27
149.902,57.45
150.003,74.01
150.104,74.01
150.205,66.22
150.307,64.21
150.41,62.92
150.511,71.69
150.613,65.27
150.716,67.53
150.818,67.53
150.918,74.67
151.02,66.65
151.122,66.3
151.225,73.6
151.326,73.6
151.427,74.26
151.528,65.04
151.63,64.84
151.733,57.62
151.835,77.48
151.935,77.48
152.037,67.86
152.138,67.75
152.24,65.33
152.342,66.79
152.444,73.3
152.546,76.43
152.647,73.9
152.748,74.64
152.848,74.64
152.95,74.77
153.052,64.61
153.153,72.46
153.254,72.46
153.357,70.49
153.458,70.49
153.559,71.99
153.66,65.4
153.762,65.84
153.864,66.03
153.967,56.63
154.069,74.66
154.17,72.16
154.271,72.16
154.372,72.05
154.473,65.17
154.576,56.03
154.678,56.03
154.778,66.12
154.879,71.5
154.98,73.61
155.083,72.91
155.184,73.99
155.286,75.73
155.386,78.03
155.486,75.29
155.587,75.4
155.687,76.35
155.79,76.57
155.891,76.42
155.991,77.66
156.092,75.62
156.192,75.03
156.293,77.75
156.393,76.37
156.493,77.97
156.594,76.62
156.695,75.51
156.796,76.64
156.898,74.45
156.998,74.92
157.099,73.35
157.199,74.81
157.3,75.49
157.4,75.18
157.5,74.54
157.6,73.4
157.701,74.1
157.801,73.7
157.902,72.82
158.002,72.64
158.103,73.9
158.204,77.09
158.304,77.87
158.405,76.2
158.505,76.74
158.606,75.89
158.706,75.77
158.806,75.38
158.907,75.97
159.007,75.34
159.107,75.09
159.208,77.33
159.308,74.8
159.408,75.41
159.51,76.74
159.611,74.58
159.712,75.23
159.813,74.34
159.913,76.18
160.014,75.32
160.114,75.7
160.214,77.79
160.315,76.85
160.415,77.2
160.519,77.21
160.62,75.92
160.72,75.6
160.821,76.34
160.921,75.29
161.021,76.03
161.122,75.8
161.222,76.41
161.323,76.76
161.423,78.08
161.524,77.41
161.625,77.49
161.726,76.17
161.826,75.2
161.926,77.56
162.027,75.63
162.127,75.91
162.228,75.7
162.328,79.3
162.429,77.93
162.529,79.26
162.629,80.25
162.73,79.02
162.832,78.23
162.933,79.9
163.033,78.21
163.134,80.15
163.234,78.16
163.334,78.18
163.435,78.43
163.535,78.77
163.635,81.07
163.736,81.12
163.836,76.65
163.937,75.45
164.038,75.94
164.138,76.91
164.239,76.4
164.34,78.41
164.44,80.1
164.541,78.67
164.642,78.89
164.743,77.35
164.844,78.82
164.945,80.5
165.046,78.8
165.147,78.99
165.249,78.81
165.35,80.41
165.451,79.34
165.552,81.44
165.653,79.09
165.755,77.19
165.856,79.95
165.958,80.46
166.059,79.39
166.161,81.3
166.262,78.85
166.364,78.46
166.465,79.38
166.567,77.16
166.668,78.02
166.77,77.13
166.871,77.87
166.973,80.35
167.074,79.9
167.175,79.44
167.276,80.02
167.377,80.66
167.478,79.48
167.579,78.24
167.68,79.62
167.781,79.32
167.882,76.85
167.983,77.67
168.084,77.96
168.185,77
168.286,75.97
168.387,77.66
168.489,75.76
168.589,77.37
168.69,76.78
168.791,77.45
168.893,77.86
168.994,77.13
169.096,77.04
169.197,78.79
169.299,77.99
169.4,78.4
169.5,78.07
169.601,77.77
169.702,79.06
169.803,77.48
169.903,74.98
170.004,76.67
170.105,78.57
170.206,79.96
170.306,78.31
170.408,76.28
170.508,77.8
170.61,77.73
170.711,78.45
170.813,78.03
170.915,76.93
171.017,77.82
171.119,76.76
171.22,76.63
171.322,78.97
171.424,79.34
171.526,78.69
171.628,74.91
171.73,76.5
171.832,79.1
171.934,77.25
172.035,76.05
172.137,75.4
172.238,74.62
172.341,76.74
172.443,75.9
172.544,76.12
172.646,74.45
172.748,74.97
172.85,75.53
172.952,76.87
173.054,75.64
173.156,75.63
173.257,75.53
173.359,77.33
173.461,80.09
173.563,77.98
173.665,78.17
173.766,71.19
173.868,69.26
173.97,67.31
174.072,68.24
174.174,68.69
174.274,75.22
174.376,78.28
174.478,77.19
174.58,77.3
174.682,78.49
174.784,77.89
174.886,69.82
174.988,68.14
175.09,67.36
175.193,58.26
175.293,76.13
175.394,76.13
175.495,68.62
175.598,75.64
175.7,75.64
175.801,73.81
175.903,74.62
176.005,74.77
176.105,74.77
